,0,1,2,3,4,5,6,7,8,9,10,11
205,908.87109375,896.286123632,803328.815414,397481.207082,4617,-4911,397481.207082,35144.2656864,891701.532867,926845.798553,25.3726039071,1
206,897.734375,898.994837864,808191.718506,399753.242948,4617,-4911,399753.242948,32283.2483452,908112.017437,940395.265783,28.1295118672,1
207,897.74609375,907.582439644,823705.88475,407442.414275,4617,-4911,407442.414275,37873.0638155,926723.1139,964596.177716,24.4691878749,1
208,914.5859375,896.318664798,803387.148865,397225.297091,4617,-4911,397225.297091,43819.0588289,881009.969966,924829.028795,20.1056342494,1
209,915.0625,842.236826014,709362.871094,350456.59824,4617,-4911,350456.59824,35459.4550578,749138.425319,784597.880377,21.1266198,0
210,912.37890625,816.294357155,666336.477524,329748.461894,4617,-4911,329748.461894,32344.8368246,732306.279585,764651.11641,22.6405927956,0
211,911.66796875,742.770375797,551707.831161,272861.117303,4617,-4911,272861.117303,73325.9358129,481607.514638,554933.450451,6.56803775224,0
212,938.078125,327.152095968,107028.493896,53410.2431963,2264,-450,53410.2431963,22014.6236736,145922.117599,167936.741272,6.62841753565,0
213,942.0625,319.808957866,102277.769531,51049.0002086,2264,-450,51049.0002086,28378.100204,131583.989057,159962.089261,4.6368145898,0
214,956.53515625,303.484462661,92102.8190765,45918.3681264,2264,-450,45918.3681264,29254.1650648,108052.357088,137306.522153,3.69357173069,0
215,954.92578125,271.319400611,73614.2171478,36664.4601466,2264,-323,36664.4601466,28442.8987323,77628.5213048,106071.420037,2.72927601492,0
216,974.890625,334.576218297,111941.24585,55782.0384964,2264,-372,55782.0384964,32195.0847912,135358.383491,167553.468282,4.20431827927,1
217,951.296875,465.142852039,216357.872803,107784.566751,2480,-1019,107784.566751,63118.1254555,214422.499137,277540.624592,3.39716202897,1
218,958.67578125,666.98087869,444863.492538,221699.798098,3460,-2343,221699.798098,96071.3210632,576988.830368,673060.151432,6.00583841237,1
219,952.9453125,742.310553574,551024.957947,272802.034343,3460,-2392,272802.034343,81754.1663701,599826.017593,681580.183964,7.33694739027,1
220,951.140625,739.818455712,547331.347412,272344.921961,3460,-2392,272344.921961,76684.8023194,609308.312311,685993.11463,7.94562017351,1
221,952.59765625,730.993239,534351.115463,265844.392387,3460,-2392,265844.392387,64732.5716755,602171.071516,666903.643191,9.30244320485,1
222,954.7421875,736.857201292,542958.535095,270075.354036,3460,-2392,270075.354036,73716.5343604,609758.468626,683475.002986,8.27166488382,1
223,947.96875,750.849258106,563774.608398,280235.065545,3460,-2392,280235.065545,89665.7253876,601877.548959,691543.274346,6.71245948613,1
224,927.1015625,724.639272758,525102.075623,260845.054932,3460,-2392,260845.054932,75480.706639,546920.618739,622401.325378,7.24583331413,1
225,943.46875,677.111655738,458480.194336,228549.64321,3460,-2392,228549.64321,48899.5837821,488982.645849,537882.229631,9.99973022322,1
226,935.72265625,517.319138491,267619.091049,133296.847911,2892,-2392,133296.847911,37585.2941463,206399.974864,243985.269011,5.49150883483,1
227,927.71484375,459.849704487,211461.750717,105043.725817,2480,-921,105043.725817,27291.925068,257158.306745,284450.231813,9.422505232,1
228,915.94140625,460.798288813,212335.062973,105645.52798,2480,-921,105645.52798,26984.0845052,274631.404642,301615.489148,10.177532782,1
229,898.51171875,486.62638054,236805.234238,117873.347458,2480,-921,117873.347458,28176.4184699,312257.936996,340434.355466,11.0822437326,1
230,885.1796875,600.441106521,360529.5224,179637.123873,2480,-1382,179637.123873,66645.03398,449898.42481,516543.45879,6.75066689808,1
231,889.0234375,646.579436884,418064.968201,208365.296159,2480,-1382,208365.296159,37279.2028697,582376.818272,619656.021141,15.6220298032,1
232,893.18359375,683.069583671,466584.056137,232221.81761,2480,-1382,232221.81761,41965.7548765,669679.867077,711645.621953,15.9577700687,0
233,877.08984375,702.151606597,493016.878647,246188.411704,2421,-1382,246188.411704,46341.3399045,744275.889179,790617.229083,16.0607330455,0
234,871.30078125,680.86708803,463579.991562,231391.240832,2421,-1382,231391.240832,48077.8024673,693446.038452,741523.840919,14.4234137765,0
235,881.9140625,648.8485899,421004.492615,210103.279131,2421,-1382,210103.279131,71066.5085841,588099.776638,659166.285222,8.2753435951,0
236,885.2265625,644.382216434,415228.440857,207194.297667,2421,-1382,207194.297667,73871.3872868,572809.558715,646680.946002,7.75414649371,0
237,903.484375,625.619130646,391399.296631,195246.324165,2421,-1382,195246.324165,70590.2734716,522783.30292,593373.576392,7.40588295256,0
238,907.36328125,505.613485711,255644.996933,127512.09451,2205,-931,127512.09451,43468.8362605,372569.37785,416038.214111,8.57095358195,0
239,923.1484375,399.589586127,159671.837341,79626.1019135,1823,-803,79626.1019135,51321.4166441,211057.65037,262379.067014,4.11246735128,0
240,916.609375,328.494702069,107908.769287,53801.7234473,1617,-617,53801.7234473,48077.5147645,118523.205394,166600.720159,2.46525233209,0
241,940.3046875,209.463901223,43875.1259155,21838.2551823,1568,-382,21838.2551823,28667.1680581,32470.6407311,61137.8087892,1.13267695871,0
242,944.54296875,186.343407024,34723.8653412,17316.4657045,1568,-382,17316.4657045,23827.4570521,23358.1699124,47185.6269645,0.980304774499,0
243,951.56640625,122.705549346,15056.6518402,7524.62702623,1362,362,7524.62702623,5851.58509324,20699.2315762,26550.8166694,3.53737171148,0
244,953.48828125,105.742980796,11181.5779877,5586.92254436,1235,362,5586.92254436,2452.24333011,17353.7854781,19806.0288082,7.07669800342,0
245,949.0859375,99.5225733929,9904.74261475,4948.8058058,1235,362,4948.8058058,2121.0596947,15782.1873108,17903.2470055,7.440708694,0
246,945.86328125,96.9551324801,9400.29771423,4696.68502964,1235,362,4696.68502964,1578.64785211,15598.7605299,17177.4083821,9.88108938233,0
247,942.63671875,78.8375806357,6215.36412048,3106.74587728,1235,362,3106.74587728,462.360048016,10514.7839919,10977.1440399,22.7415496582,0
248,941.43359375,34.9136698187,1218.96434021,609.016189308,1019,823,609.016189308,335.749061061,1680.63217509,2016.38123615,5.00561988105,0
249,937.6171875,34.5685734026,1194.98626709,595.97033679,1029,833,595.97033679,262.290333129,1578.55837554,1840.84870867,6.01836276887,0
250,934.0703125,33.3844049468,1114.51849365,556.909624934,1029,833,556.909624934,226.904771643,1556.22229042,1783.12706207,6.85848199294,0
251,929.9765625,33.7219709638,1137.17132568,568.20125424,1029,833,568.20125424,183.300721903,1647.90550073,1831.20622264,8.99017463555,0
252,926.9765625,35.880109576,1287.38226318,643.023133795,1029,833,643.023133795,174.433590523,1924.17285646,2098.60644698,11.0309766066,0
253,924.25390625,36.7959160487,1353.93943787,676.030703288,1029,833,676.030703288,188.012679092,2034.72007244,2222.73275154,10.8222492348,0
254,920.15234375,39.4391867009,1555.44944763,776.873836733,1029,803,776.873836733,276.03030149,2282.88183645,2558.91213794,8.27040301057,0
255,917.859375,37.7978245023,1428.67553711,713.677205052,1029,803,713.677205052,214.245162408,2125.92175611,2340.16691852,9.92284601536,0
256,915.64453125,35.1855934399,1238.02598572,617.701814259,1029,803,617.701814259,191.172471122,1743.81065324,1934.98312436,9.12166193703,0
257,919.30859375,35.551713055,1263.92430115,631.28995158,1078,803,631.28995158,371.301280866,1437.34630496,1808.64758583,3.87110516184,0
258,921.94140625,38.1477453203,1455.25047302,725.562066248,1078,803,725.562066248,433.570483824,1432.31891399,1865.88939781,3.30354340857,0
259,919.1796875,38.8439251995,1508.8505249,751.19701516,1078,803,751.19701516,599.465315495,1335.78823649,1935.25355198,2.22829945613,0
260,914.81640625,62.0066267594,3844.82176208,1918.20586003,1088,607,1918.20586003,2090.8935723,3824.4172442,5915.3108165,1.82908269213,0
261,911.21875,62.2983543999,3881.08496094,1936.94621948,1088,607,1936.94621948,1958.25430505,3864.84941765,5823.10372271,1.97361977333,0
262,909.4921875,61.2104459138,3746.71868896,1870.04426463,1088,607,1870.04426463,1951.55328495,3633.25459761,5584.80788256,1.8617245174,0
263,907.28125,60.865173424,3704.56933594,1848.97692969,1088,607,1848.97692969,1993.23545491,3489.63271507,5482.86816998,1.75073783003,0
264,904.69140625,62.2621292492,3876.57273865,1935.21848807,1088,607,1935.21848807,2140.67532367,3715.83947404,5856.51479772,1.73582580831,0
265,901.55078125,58.8855928582,3467.51304626,1729.7171336,1088,607,1729.7171336,1931.31744854,3545.48012361,5476.79757215,1.83578319882,0
266,897.93359375,55.4827489762,3078.33543396,1537.7814342,1088,607,1537.7814342,1641.55654922,3502.08003999,5143.63658921,2.13338982544,0
267,900.53125,55.484716012,3078.55371094,1537.17555183,1088,607,1537.17555183,1694.82106054,3508.55496215,5203.37602269,2.07016247546,0
268,904.46875,26.6871157759,712.202148438,355.86683649,1019,813,355.86683649,396.554536745,630.698011807,1027.25254855,1.59044457538,0
269,909.94140625,27.385138041,749.945785522,374.776254146,1019,813,374.776254146,561.697073232,587.695389747,1149.39246298,1.04628529817,0
270,912.08203125,26.8186383812,719.239364624,359.122287406,1019,813,359.122287406,490.134245988,608.143073602,1098.27731959,1.24076837842,0
271,915.05859375,25.9529412692,673.555160522,336.471124828,1019,813,336.471124828,445.247556581,603.212556176,1048.46011276,1.35478016052,0
272,916.29296875,30.2877493892,917.347763062,457.206829414,1058,627,457.206829414,256.904890541,524.019810209,780.924700751,2.03974244751,0
273,916.2109375,32.0062621665,1024.40081787,509.802391106,1088,627,509.802391106,187.830265126,838.859433737,1026.68969886,4.46605041618,0
274,916.98046875,31.9642685241,1021.71446228,509.102166612,1088,627,509.102166612,181.232110903,835.952849038,1017.18495994,4.61260890729,0
275,917.05859375,31.9617765545,1021.55516052,509.016081709,1088,627,509.016081709,183.867522943,835.292587955,1019.1601109,4.54290444872,0
276,917.28515625,31.4415494158,988.571029663,492.780271894,1088,627,492.780271894,161.16089549,822.650315084,983.811210575,5.10452807166,0
277,915.6015625,30.2500877694,915.067810059,455.97909693,1088,627,455.97909693,75.2485652414,756.88119921,832.129764451,10.0584136958,0
278,916.7890625,29.3981696772,864.252380371,430.451599498,1088,627,430.451599498,56.40475509,684.982151362,741.386906452,12.1440497396,0
279,916.0859375,29.1283601452,848.461364746,422.66681398,1088,627,422.66681398,46.735148782,659.331470019,706.066618801,14.1078286301,0
280,917.11328125,16.4428122171,270.366073608,134.630728638,1088,862,134.630728638,41.3657031448,198.358224778,239.723927923,4.79523396675,0
281,916.8828125,10.0984382253,101.97845459,50.9305467427,941,892,50.9305467427,14.1038555264,43.7053195313,57.8091750578,3.09882070541,0
282,916.80859375,10.0951761945,101.912582397,50.7866649495,941,892,50.7866649495,16.2687309656,39.0598507138,55.3285816793,2.40091564587,0
283,916.19140625,10.5566960929,111.443832397,55.5877393825,941,882,55.5877393825,22.5368661474,40.5748782255,63.1117443729,1.80037800997,0
284,915.69921875,10.954422595,119.99937439,59.8192101397,941,882,59.8192101397,30.7717741597,51.6282366585,82.4000108182,1.67777900587,0
285,914.921875,10.7522594827,115.611083984,57.7204162156,941,882,57.7204162156,32.2765385245,47.4548435352,79.7313820598,1.47025814119,0
286,914.03125,10.7172010543,114.858398438,57.2856676691,941,882,57.2856676691,34.0250704057,46.1013100686,80.1263804742,1.35492181262,0
287,913.296875,10.7578890929,115.732177734,57.7809064679,941,882,57.7809064679,37.2707754001,51.4714317118,88.7422071119,1.38101317076,0
288,912.2109375,10.6295228195,112.986755371,56.2860460202,941,882,56.2860460202,42.7980449308,44.179085885,86.9771308158,1.03226878602,0
289,911.16015625,10.1847069779,103.728256226,51.6754833678,941,882,51.6754833678,32.8202560274,41.4832566666,74.303512694,1.26395286594,0
290,910.296875,9.81736294706,96.3806152344,47.8372869945,941,882,47.8372869945,22.6238533861,45.3712437933,67.9950971794,2.00546047656,0
291,909.98046875,9.47713167474,89.8160247803,44.8133324244,941,892,44.8133324244,23.4123449379,38.0529432437,61.4652881816,1.62533669073,0
292,909.3984375,9.36319243413,87.6693725586,43.6111192333,941,882,43.6111192333,15.8666341332,32.1633285831,48.0299627162,2.02710469739,0
293,909.4375,9.43211767049,88.96484375,44.2054396828,941,882,44.2054396828,14.7426079652,28.8692782677,43.6118862328,1.95822057643,0
294,909.08984375,9.21253680321,84.8708343506,42.0466596804,941,882,42.0466596804,12.6564282043,27.3094121991,39.9658404034,2.15775033511,0
295,908.890625,9.24090293799,85.3942871094,42.3206324499,941,882,42.3206324499,11.2917396874,28.0646594171,39.3563991045,2.48541501965,0
296,908.71484375,9.66796085858,93.4694671631,46.2328653758,941,882,46.2328653758,12.3495730026,28.7934509136,41.1430239162,2.33153412734,0
297,908.40625,9.57775539662,91.7333984375,45.3817606712,941,882,45.3817606712,11.336957728,33.4380498927,44.7750076207,2.94947292694,0
298,908.22265625,9.68534423468,93.8058929443,46.5206123379,931,882,46.5206123379,10.899093455,31.4402637951,42.3393572501,2.88466778682,0
299,908.0390625,9.85987951859,97.2172241211,47.9354242348,931,882,47.9354242348,12.752084219,33.3351110845,46.0871953035,2.61409119575,0
300,908.16015625,9.98992335934,99.7985687256,49.3801359896,931,882,49.3801359896,11.0640654095,28.6997585637,39.7638239732,2.59396139677,0
301,907.84765625,10.0524131497,101.051010132,50.0842676302,931,882,50.0842676302,11.8980775273,33.0756562518,44.9737337791,2.77991601383,0
302,907.63671875,9.95560748942,99.1141204834,48.9280102132,931,882,48.9280102132,10.4032874034,33.420801519,43.8240889224,3.21252314033,0
303,907.8359375,10.067566538,101.355895996,49.9668812925,931,882,49.9668812925,11.6551879868,30.8278624265,42.4830504133,2.64499057942,0
304,908.328125,9.79445743696,95.9313964844,47.5696965179,931,882,47.5696965179,13.4253359088,28.9379352853,42.3632711941,2.15547197343,0
305,908.25,9.69656833627,94.0234375,46.4797213782,931,882,46.4797213782,13.0068513913,29.3274171815,42.3342685728,2.25476683782,0
306,908.328125,9.83425881724,96.7126464844,47.5282786575,931,882,47.5282786575,13.2749074932,33.6596843012,46.9345917943,2.53558710812,0
307,909.10546875,10.585616779,112.055282593,55.6226685291,941,882,55.6226685291,16.4071765923,63.5791049215,79.9862815138,3.87507896705,0
308,910.0625,10.8352362111,117.40234375,58.1891624384,941,882,58.1891624384,26.3738872867,74.2490739338,100.62296122,2.81524953552,0
309,910.8828125,11.5846889078,134.20501709,66.8390503849,941,882,66.8390503849,30.3096114379,96.6526922429,126.962303681,3.18884629851,0
310,910.98828125,12.2899483897,151.042831421,75.2370995346,941,882,75.2370995346,32.2462294265,101.909397117,134.155626543,3.1603508047,0
311,910.84765625,13.2383584757,175.254135132,87.3453925865,941,862,87.3453925865,43.8926396771,118.267968538,162.160608215,2.694482934,0
312,911.05078125,13.8451734375,191.688827515,95.4446256572,941,862,95.4446256572,51.186439188,142.543030197,193.729469385,2.78478113458,0
313,911.63671875,14.0102104011,196.285995483,97.7521357203,941,862,97.7521357203,55.2619819632,146.342729178,201.604711141,2.6481628776,0
314,911.9140625,13.89133461,192.969177246,95.9886790366,941,862,95.9886790366,58.035837594,142.344622208,200.380459802,2.45270212526,0
315,911.28515625,13.2423597657,175.360092163,86.8976024917,941,862,86.8976024917,58.0377362666,110.405334095,168.443070362,1.90230255687,0
316,910.12890625,13.0747170879,170.948226929,84.5497432593,941,862,84.5497432593,52.3894175044,100.480531531,152.869949035,1.91795473814,0
317,909.31640625,12.3859438815,153.411605835,75.8771706904,941,862,75.8771706904,39.4589772673,78.8765967526,118.33557402,1.99895187902,0
318,909.83984375,12.0688832841,145.657943726,71.6523087958,941,862,71.6523087958,27.0552298731,76.966154282,104.021384155,2.84477916628,0
319,910.5703125,12.5069877929,156.424743652,77.6663317223,950,872,77.6663317223,30.0515834808,107.234889555,137.286473036,3.56836070298,0
320,910.71484375,12.1815985061,148.391342163,73.8548426791,950,872,73.8548426791,18.9985866472,106.349685523,125.34827217,5.59776827073,0
321,911.23046875,13.0260259828,169.677352905,84.423491214,950,872,84.423491214,33.2978727239,115.873706619,149.171579343,3.47991319384,0
322,912.26171875,14.0595086879,197.669784546,98.6195833442,970,872,98.6195833442,40.3155347106,132.26329865,172.57883336,3.28070307387,0
323,912.5859375,16.895601935,285.461364746,142.636113038,980,852,142.636113038,59.9275391094,236.898668803,296.826207912,3.95308521464,0
324,913.3125,19.0647539651,363.46484375,181.560430937,980,852,181.560430937,69.4950719518,389.006611819,458.501683771,5.59761434722,0
325,913.80859375,19.102276236,364.896957397,182.370975831,980,852,182.370975831,67.3611564495,411.535456999,478.896613448,6.10938823931,0
326,912.66796875,20.2012121913,408.088973999,204.009134306,980,843,204.009134306,93.1792060521,437.261682387,530.440888439,4.69269594487,0
327,911.4921875,19.4030023827,376.476501465,188.219769058,980,843,188.219769058,96.7814641626,391.576375841,488.357840004,4.04598524345,0
328,910.63671875,19.2624974493,371.043807983,185.390807851,980,843,185.390807851,93.0229615943,380.750484919,473.773446513,4.09308065873,0
329,908.96875,18.6819337446,349.014648438,174.40647681,980,843,174.40647681,99.6149680323,352.688932747,452.30390078,3.54052146694,0
330,907.50390625,17.6194579156,310.445297241,155.199632508,980,843,155.199632508,82.8067493335,326.186957993,408.993707327,3.93913492099,0
331,906.57421875,14.9036737611,222.119491577,111.038024521,970,843,111.038024521,37.3549781549,208.062262199,245.417240354,5.5698670559,0
332,905.08984375,11.687154673,136.589584351,68.2653653997,931,843,68.2653653997,29.2447751893,74.0129168382,103.257692027,2.53080819938,0
333,903.90234375,11.2532215168,126.634994507,63.0388332008,931,843,63.0388332008,19.2833985632,58.9873093119,78.2707078752,3.0589685277,0
334,904.08203125,9.64957846872,93.114364624,46.1951804839,931,872,46.1951804839,12.1454621985,21.2093270176,33.354789216,1.74627582475,0
335,903.52734375,9.71906321717,94.4601898193,46.8198560419,931,872,46.8198560419,15.4882316243,17.9614588934,33.4496905176,1.15968428993,0
336,902.92578125,9.70936843091,94.2718353271,46.8162241956,931,872,46.8162241956,13.3661335948,18.2015501149,31.5676837098,1.36176628684,0
337,903.234375,9.92234250867,98.4528808594,48.9228032436,931,872,48.9228032436,13.8867377158,18.7576619029,32.6443996187,1.35076086888,0
338,902.51171875,9.69897804776,94.0701751709,46.4874282755,931,872,46.4874282755,11.0440816387,17.4412708977,28.4853525365,1.57924139537,0
339,902.3125,9.42590347129,88.84765625,44.1660715195,921,872,44.1660715195,10.1912009293,20.9381443527,31.1293452819,2.05453160015,0
340,902.58203125,10.0398186425,100.797958374,50.0192838042,931,872,50.0192838042,11.5907412566,41.2768363996,52.8675776562,3.56119039205,0
341,902.74609375,10.0907011831,101.822250366,50.6411148113,931,872,50.6411148113,11.9924595541,38.9908471686,50.9833067227,3.25128027265,0
342,902.25,10.0836346374,101.6796875,50.5782860322,931,872,50.5782860322,15.2902174622,36.1837491471,51.4739666093,2.36646399808,0
343,902.32421875,10.3720044327,107.578475952,53.3080207471,931,872,53.3080207471,15.474418914,38.3674326182,53.8418515322,2.47941023384,0
344,902.9296875,10.3777734198,107.698181152,53.3850239873,931,872,53.3850239873,17.6708275121,44.6542121581,62.3250396702,2.52700175629,0
345,902.765625,10.2971358085,106.031005859,52.6514358825,931,872,52.6514358825,20.1388073403,44.1820624686,64.3208698089,2.19387681317,0
346,902.73046875,10.2805190363,105.689071655,52.3577379573,931,872,52.3577379573,18.4842824555,39.8236626609,58.3079451164,2.15446083757,0
347,902.99609375,10.5180269533,110.628890991,54.8223702168,931,872,54.8223702168,17.20642747,37.4663610123,54.6727884823,2.1774631066,0
348,903.01953125,9.87280480817,97.4722747803,48.312278278,931,872,48.312278278,15.1260358712,31.061081014,46.1871168852,2.05348455329,0
349,903.0390625,9.50485266172,90.3422241211,44.9522875542,931,872,44.9522875542,14.419390607,27.5788496334,41.9982402404,1.91262241139,0
350,903.5390625,9.22369769242,85.0765991211,42.1888110577,931,872,42.1888110577,10.3893379304,28.1819138403,38.5712517707,2.71258034238,0
351,903.55078125,9.17438260945,84.1692962646,41.9690527492,931,872,41.9690527492,8.16157823501,26.7269632918,34.8885415268,3.27472977924,0
352,903.33984375,9.33270325123,87.0993499756,43.4641639524,921,872,43.4641639524,8.27163067328,24.9528097554,33.2244404287,3.01667358482,0
353,903.2734375,9.30365758364,86.5580444336,43.2707798269,921,872,43.2707798269,8.74523066486,27.7289639409,36.4741946058,3.17075272267,0
354,903.34375,9.29418290855,86.3818359375,43.1558194748,921,872,43.1558194748,11.1159241718,31.0324701553,42.1483943271,2.79171301239,0
355,902.9765625,9.22925447604,85.1791381836,42.5624033436,921,872,42.5624033436,12.4517985399,28.5985694246,41.0503679646,2.29674205962,0
356,902.8984375,8.99291374131,80.8724975586,40.3972459221,921,882,40.3972459221,12.8662295888,24.9496303965,37.8158599853,1.93915631804,0
357,902.328125,8.83848949111,78.1188964844,38.8815383488,921,882,38.8815383488,13.5714381793,23.4960747814,37.0675129607,1.73128849508,0
358,902.3359375,9.13336717734,83.4183959961,41.6617634436,931,882,41.6617634436,16.5325676827,21.2118581385,37.7444258213,1.28303470735,0
359,902.546875,8.90782606669,79.3493652344,39.4711136352,931,882,39.4711136352,18.57939935,21.6264002777,40.2057996277,1.1639988931,0
360,902.7578125,8.84965226519,78.3163452148,38.9064233305,931,882,38.9064233305,18.5636990162,22.1049297102,40.6686287264,1.19076104881,0
361,903.14453125,9.27901958548,86.1002044678,42.7546758033,931,882,42.7546758033,21.0795979928,19.6188517965,40.6984497893,0.930703318118,0
362,903.46484375,9.83966851769,96.8190765381,48.0007716376,931,882,48.0007716376,21.0531532407,22.4744817167,43.5276349574,1.06751142975,0
363,903.37109375,9.56020113171,91.3974456787,45.2767271612,931,882,45.2767271612,17.5363884064,26.0459672406,43.582355647,1.48525264364,0
364,903.5703125,9.8478135214,96.9794311523,48.1133793919,931,882,48.1133793919,20.5458390269,27.993873921,48.5397129479,1.36250818885,0
365,903.72265625,10.1510676382,103.044174194,50.5938252079,931,872,50.5938252079,20.7520835754,29.6835574338,50.4356410092,1.43038925831,0
366,903.859375,9.93709462617,98.7458496094,48.5563410875,931,872,48.5563410875,18.2263442571,31.1049596892,49.3313039463,1.70659344795,0
367,903.94140625,10.1777409341,103.586410522,51.0132921672,931,872,51.0132921672,15.7288628292,30.9129045751,46.6417674043,1.96536169912,0
368,903.453125,10.0734485274,101.474365234,50.110350862,931,872,50.110350862,15.15232731,25.5966803508,40.7490076608,1.68929035303,0
369,903.296875,9.84001665316,96.8259277344,47.6582572008,931,872,47.6582572008,14.6239121227,28.6553919654,43.2793040881,1.95948879649,0
370,903.0234375,9.56267552433,91.4447631836,45.1566693991,931,872,45.1566693991,15.4262904288,26.4207826375,41.8470730663,1.71271134557,0
371,903.1015625,9.50891016671,90.4193725586,44.6715530701,931,872,44.6715530701,13.8546782901,22.894998676,36.7496769662,1.6525103071,0
372,902.6484375,9.41374480792,88.6185913086,43.9971574964,921,872,43.9971574964,13.1200779701,29.8853988972,43.0054768673,2.27783698888,0
373,902.765625,9.25420881866,85.6403808594,42.6819322524,921,872,42.6819322524,11.8922147922,28.9513561074,40.8435708996,2.43447975111,0
374,902.8515625,9.51691737427,90.5717163086,45.1932725381,921,872,45.1932725381,12.8642184893,31.7510953588,44.6153138481,2.46817133782,0
375,902.92578125,9.58791350228,91.9280853271,45.7394977267,921,872,45.7394977267,11.6019283517,37.4475583285,49.0494866802,3.22770122289,0
376,902.92578125,9.62856870605,92.7093353271,45.8636797486,921,872,45.8636797486,12.9074167669,38.3877682944,51.2951850613,2.97408606136,0
377,902.92578125,9.58791350228,91.9280853271,45.355772625,921,872,45.355772625,12.6697231457,33.2352294764,45.9049526221,2.62320092509,0
378,903.18359375,9.37049289445,87.806137085,43.4707899202,921,882,43.4707899202,12.1556578312,29.8904644902,42.0461223215,2.45897547506,0
379,903.23046875,9.57442115249,91.6695404053,45.4323552287,921,882,45.4323552287,12.4077634015,31.0680063466,43.4757697481,2.50391672869,0
380,903.56640625,9.32714266053,86.99559021,43.1869817549,921,882,43.1869817549,12.1242785127,27.6915057373,39.81578425,2.2839714304,0
381,903.390625,9.46187611467,89.5270996094,44.4870136518,931,882,44.4870136518,12.0557077996,27.6978120386,39.7535198383,2.29748534876,0
382,903.4296875,9.43123433875,88.9481811523,44.3434098473,931,882,44.3434098473,14.4848074147,25.9183448331,40.4031522477,1.78934687159,0
383,903.31640625,9.43095201106,88.942855835,44.2303972756,931,872,44.2303972756,14.3031895387,25.7684742689,40.0716638076,1.80158937272,0
384,903.2421875,9.36186253984,87.6444702148,43.2888111381,931,872,43.2888111381,14.334794785,23.4036786463,37.7384734312,1.63264832161,0
385,902.9375,9.25443305935,85.64453125,42.4276422948,931,872,42.4276422948,16.0917668998,24.0044648048,40.0962317046,1.49172337347,0
386,902.4765625,9.2765369715,86.0541381836,42.7335069869,931,872,42.7335069869,13.9608453785,25.93963012,39.9004754985,1.85802717649,0
387,902.69140625,9.17933759307,84.2602386475,41.8447855627,931,872,41.8447855627,12.950201502,28.8230984741,41.773299976,2.2256872582,0
388,902.62109375,9.54681026855,91.1415863037,44.9617054035,931,872,44.9617054035,16.0359408506,26.6382075405,42.6741483911,1.66115651016,0
389,903.21875,9.53975030792,91.0068359375,45.462468126,931,872,45.462468126,19.137675725,28.5797086117,47.7173843367,1.49337406602,0
390,902.7578125,9.45982136273,89.4882202148,44.7159430346,931,872,44.7159430346,18.5324615239,28.2823724231,46.8148339469,1.52609907684,0
391,902.453125,9.57728381298,91.7243652344,45.8137075846,931,872,45.8137075846,19.4326054257,33.4769692385,52.9095746642,1.72272160655,0
392,902.48828125,9.71346617696,94.3514251709,47.0737432968,931,872,47.0737432968,21.1614603958,34.0330205301,55.1944809259,1.60825481293,0
393,902.44140625,9.62725645096,92.6840667725,46.1352614115,931,872,46.1352614115,18.1427492205,35.5846137091,53.7273629296,1.96136832828,0
394,902.60546875,9.71893133749,94.4576263428,47.0940436101,931,872,47.0940436101,17.3651684949,37.4843651899,54.8495336848,2.15859495984,0
395,902.0859375,9.79598717568,95.9613647461,47.8684260431,931,872,47.8684260431,15.3641488252,36.5066907067,51.8708395319,2.37609587891,0
396,901.9609375,9.59524812712,92.0687866211,45.6099892247,931,872,45.6099892247,14.088349583,33.334099104,47.422448687,2.36607552272,0
397,901.69921875,9.58185130284,91.8118743896,45.8677170425,921,872,45.8677170425,11.7274083319,32.499302875,44.2267112069,2.77122634047,0
398,901.5390625,9.42768723607,88.8812866211,44.1590144637,921,872,44.1590144637,12.297089611,31.4895125849,43.7866021959,2.56072888634,0
399,901.8359375,9.01931724113,81.3480834961,40.4692543652,921,872,40.4692543652,11.8965551406,20.4500132268,32.3465683675,1.7189861254,0
400,902.63671875,9.46069476748,89.5047454834,44.5387377439,921,882,44.5387377439,17.5833690052,32.1561173531,49.7394863582,1.82878021519,0
401,903.953125,10.8295453614,117.279052734,58.1907789987,941,882,58.1907789987,34.6911916747,54.9230633276,89.6142550022,1.58319909684,0
402,905.25390625,11.2111300887,125.689437866,62.6258367209,941,882,62.6258367209,42.5197265103,60.390504018,102.910230528,1.42029380183,0
403,907.02734375,12.9911040166,168.768783569,83.6680622204,980,872,83.6680622204,43.318062991,87.2670261574,130.585089148,2.01456436719,0
404,908.77734375,14.7293696554,216.954330444,107.803206856,990,872,107.803206856,45.8092584118,183.493344846,229.302603258,4.00559518333,0
405,909.27734375,14.6899344517,215.794174194,107.774973519,990,872,107.774973519,49.7020284035,183.633680712,233.335709116,3.694691879,0
406,909.828125,14.7150589188,216.532958984,108.163455598,990,872,108.163455598,38.8283197881,196.517066557,235.345386345,5.06117873835,0
407,909.8984375,14.7255304678,216.841247559,108.283159624,990,872,108.283159624,37.654336181,198.850534985,236.504871166,5.28094650318,0
408,909.1796875,14.9242533281,222.733337402,110.762646346,990,872,110.762646346,46.524859159,199.990179998,246.515039157,4.29856604862,0
409,907.6796875,14.613742245,213.561462402,106.366351015,990,872,106.366351015,51.2693026729,172.190261817,223.45956449,3.3585450326,0
