,0,1,2,3,4,5,6,7,8,9,10,11,12
195,1032.671875,260.437960744,67827.9313965,0.252198173543,2205,323,86099.7968685,6,2727684.4365,17928.8395367,104028.636405,0.208233238507,0
196,1082.9453125,328.964884823,108217.895447,0.303768695451,2205,333,148498.682607,6,3577520.43608,36898.1042626,185396.78687,0.248474286874,0
197,1107.13671875,395.550487725,156460.188339,0.357273389118,2078,176,208081.725775,7,8504520.78896,41964.6961934,250046.421968,0.20167410683,0
198,1044.78125,355.630534612,126473.077148,0.34038755444,2078,176,161642.432041,7,4636352.29203,38683.8132003,200326.245241,0.239317193585,0
199,1000.3984375,177.852064572,31631.3568726,0.177781229863,1745,196,25035.3803359,9,300980.166291,25232.6701404,50268.0504763,1.00788043968,0
200,1010.3046875,72.543366189,5262.53997803,0.0718034540337,1392,705,5886.81427678,8,83089.597757,2703.37857951,8590.19285628,0.459226069042,0
201,997.578125,141.932125579,20144.7282715,0.142276701967,2029,558,25608.6145031,6,647080.200536,6413.30192214,32021.9164253,0.250435333835,0
202,1000.6484375,169.406343495,28698.5092163,0.169296565253,2029,558,37035.5942315,10,851541.604361,8409.28582823,45444.8800598,0.227059562638,0
203,1030.078125,195.32909367,38153.454834,0.189625513764,1862,313,37190.731839,8,497569.76422,16212.3048136,53403.0366526,0.43592325324,0
204,1025.8359375,255.101305776,65076.6762085,0.24867651488,1862,254,55944.4564724,12,1317671.54533,31324.1788637,87268.635336,0.559915688503,0
205,1020.765625,307.194855822,94368.6794434,0.300945533723,2725,254,88865.8717857,7,3337415.41785,33324.6432036,122190.514989,0.374999339274,0
206,1058.3671875,345.498233332,119369.029236,0.32644458125,2725,323,134555.721269,7,3603253.70433,39137.8944553,173693.615724,0.290867560935,0
207,1089.79296875,403.392333971,162725.375107,0.370155016172,2529,245,201129.256254,7,8059199.50494,45861.8565315,246991.112785,0.228021807398,0
208,1052.6171875,415.075004914,172287.259705,0.394326645853,2529,117,212285.394605,7,8493278.38002,52039.0266858,264324.421291,0.245137103202,0
209,1037.1328125,340.008383883,115605.701111,0.327834950148,2225,117,183270.846567,6,6500272.28042,14453.1082162,197723.954784,0.0788620148096,0
210,1037.703125,233.937637235,54726.8181152,0.225437923043,1843,401,92097.6841139,5,1348993.84625,7341.29763012,99438.981744,0.0797120763758,0
211,1008.1015625,149.088131436,22227.2709351,0.147889991427,1843,568,29547.3420412,5,452240.172153,6627.57148642,36174.9135276,0.224303474647,0
212,1009.15625,131.826616569,17378.2568359,0.130630530771,1656,588,13758.5113655,8,266380.429952,9506.17069421,23264.6820597,0.690930177086,0
213,998.03515625,129.073148526,16659.8776703,0.129327256377,1656,568,10015.4265887,13,230343.173717,11050.5698292,21065.9964178,1.10335488272,0
214,992.078125,173.560423078,30123.220459,0.174946326004,1803,343,21029.7823567,7,551411.500656,25289.9900017,46319.7723584,1.20257973063,0
215,1003.02734375,195.464738754,38206.4640961,0.194874785789,1803,343,40510.7446197,7,1311312.59665,19590.758374,60101.5029937,0.483594131827,0
216,1010.4296875,212.150859634,45007.9872437,0.209961031687,1588,372,58009.6013754,7,1286191.3299,16620.0477552,74629.6491306,0.286505119172,0
217,1014.984375,200.176874303,40070.7810059,0.19722163142,1558,372,45897.2752109,9,1280575.55595,22803.3309868,68700.6061977,0.49683409052,0
218,1007.05078125,202.424545547,40975.69664,0.201007287136,1617,401,59223.7845148,8,1033510.71191,10877.3155704,70101.1000852,0.183664648578,0
219,1010.8984375,288.362140476,83152.7240601,0.285253324943,1980,215,114374.783707,8,2413707.76423,36183.6529917,150558.436699,0.316360405842,0
220,1044.44921875,311.951439404,97313.7005463,0.298675544779,2725,215,115921.000662,7,2983306.2393,36374.680492,152295.681154,0.313788530846,0
221,1075.3671875,326.434966032,106559.787048,0.30355674771,2725,333,138693.424263,10,2974470.94316,27049.5593704,165742.983633,0.195031303858,0
222,1085.95703125,378.111562402,142968.353622,0.348182802378,2156,323,185604.610486,7,4102385.93935,38481.7762562,224086.386743,0.207332006222,0
223,1054.94921875,373.799371425,139725.970078,0.354329255647,2127,235,161411.550977,7,2778341.69771,42738.8400198,204150.390997,0.264781793875,0
224,1014.69140625,253.980565056,64506.1274261,0.250303258204,2117,235,59791.6805704,10,1053974.23623,37388.4122363,97180.0928067,0.625311278753,0
225,1009.5234375,163.883650842,26857.8510132,0.162337638488,1509,352,23971.1499069,8,449127.809252,18757.5787616,42728.7286685,0.782506422699,0
226,1008.09765625,219.325996651,48103.892807,0.217564236254,1509,352,60465.3812348,10,930376.675928,22227.6709227,82693.0521576,0.367609869794,0
227,1031.58203125,245.318879514,60181.3526459,0.237808406973,1666,372,95337.3548326,10,1476099.58348,14465.1143717,109802.469204,0.151725568609,0
228,1054.42578125,308.439232454,95134.7601166,0.292518675035,1852,313,148937.893877,6,4855775.41698,18009.3663268,166947.260204,0.120918631639,0
229,1076.21484375,405.405339134,164353.488998,0.376695546887,2343,68,228696.514357,7,6958620.52,36387.9854295,265084.499786,0.159110363059,0
230,1076.3984375,343.642490912,118090.16156,0.319252127223,2343,68,131610.103497,7,3512133.06786,41253.5633133,172863.66681,0.313452859751,0
231,1038.6953125,233.257454282,54409.039978,0.224567735576,1843,382,86227.02486,5,1525060.9918,7181.69314232,93408.7180023,0.0832881936258,0
232,1020.13671875,282.763415733,79955.1492767,0.27718188213,1823,352,128981.68844,6,2465423.74062,11029.6579065,140011.346346,0.08551336271,0
233,1011.98046875,224.350180577,50333.0035248,0.221694180377,1911,352,74664.4568559,6,1581552.27367,11284.8354532,85949.2923092,0.151140662216,0
234,1016.66796875,156.490749244,24489.354599,0.153925129988,2196,696,14112.3023001,7,288485.811982,11083.4714255,25195.7737256,0.785376559385,0
235,1016.95703125,127.162797468,16170.3770599,0.125042448757,2196,715,2309.36693648,15,73450.1251347,10122.4559145,12431.822851,4.38321678318,0
236,1017.09765625,144.533443343,20889.9162445,0.142103801395,1715,205,15626.3938981,9,191196.319586,12523.8916488,28150.2855469,0.801457567913,0
237,1011.109375,245.258448962,60151.7067871,0.242563717661,1725,205,57981.2647351,9,737575.307495,32619.6171662,90600.8819013,0.562588921011,0
238,1000.6953125,247.350003746,61182.024353,0.247178137697,1725,343,57637.9241998,7,1143460.64607,30286.715719,87924.6399188,0.525465067306,0
239,992.578125,210.500820566,44310.595459,0.212074813321,2088,264,31334.845682,11,487478.362067,27114.9047831,58449.7504652,0.865327535303,0
240,1001.89453125,254.820572232,64933.5240326,0.25433871958,2088,245,78258.0272742,6,1316335.10667,28489.1598264,106747.187101,0.364041374652,0
241,1022.609375,344.442795831,118640.8396,0.336827340186,2205,186,144402.11167,7,3610099.6146,38448.1422666,182850.253936,0.266257479354,0
242,1026.22265625,321.948379431,103650.759018,0.31372176152,2205,186,74067.1009139,12,2046410.04107,63577.9881357,137645.08905,0.858383646062,0
243,1024.98828125,157.941803029,24945.6131439,0.154091325645,2078,254,7409.03611605,14,197894.212816,22473.5807467,29882.6168627,3.03326645932,0
244,1018.9921875,18.0210363593,324.757751465,0.0176851565502,1098,892,145.370197898,9,1592.99623739,142.732347792,288.102545689,0.981854257997,0
245,1019.59765625,9.75912205359,95.2404632568,0.00957154225862,1039,990,24.2671704141,8,518.419138688,17.3112578556,41.5784282697,0.713361201995,0
246,1021.66796875,10.0294054659,100.588973999,0.00981669756971,1049,990,31.2570052224,6,425.96610997,13.1316471794,44.3886524019,0.420118532982,0
247,1022.58203125,9.04465427056,81.805770874,0.00884491805465,1049,1000,16.8878278331,9,313.552255681,22.7837065082,39.6715343413,1.34912001315,0
248,1023.15625,9.0617995419,82.1162109375,0.00885671132038,1049,1000,12.6820653694,14,405.873963623,32.5435852182,45.2256505877,2.56611082424,0
249,1023.78515625,10.3842548319,107.832748413,0.0101430019457,1058,990,20.0017245859,14,304.54143298,28.8030525266,48.8047771126,1.44002845369,0
250,1025.04296875,10.4658162575,109.533309937,0.0102101244305,1058,990,19.9156869886,0,382.334692845,23.5921066515,43.5077936401,1.18459918882,0
251,1026.16796875,9.79312923682,95.905380249,0.00954339789883,1049,1000,13.796392705,15,248.412911545,23.5495119571,37.345904662,1.70693256278,0
252,1025.859375,10.4247559736,108.675537109,0.0101619736853,1049,1000,23.5360610974,5,436.799013108,36.7872139659,60.3232750632,1.5630148908,0
253,1025.98046875,10.3932261488,108.01914978,0.0101300428862,1049,1000,22.452832004,22,673.005897167,31.7737448526,54.2265768567,1.41513305969,0
254,1025.81640625,9.94327094496,98.868637085,0.00969303170078,1049,1000,16.2623441046,3,247.986516457,18.2045439298,34.4668880344,1.11942926633,0
255,1025.9296875,9.81284521188,96.2919311523,0.00956483210442,1049,1000,16.8041360876,29,311.217011413,24.7730615193,41.5771976069,1.47422404759,0
256,1025.5078125,10.0630792487,101.265563965,0.00981277677849,1049,1000,16.8912052229,26,474.753607477,28.0886116954,44.9798169183,1.66291341114,0
257,1025.9765625,10.7981949039,116.601013184,0.0105247968605,1058,990,18.1770776879,31,895.53735549,45.4784905888,63.6555682768,2.50196931375,0
258,1027.41015625,10.8649259363,118.046615601,0.0105750618389,1058,990,19.9198356371,31,560.062619718,39.915995908,59.835831545,2.00383158954,0
259,1028.02734375,10.2314635351,104.682846069,0.00995252081306,1049,1000,15.578275829,24,303.294848586,27.216836855,42.7951126839,1.74710199985,0
260,1028.30859375,10.2127029305,104.299301147,0.00993155458645,1049,1000,11.0019605589,13,384.713984034,34.8221058732,45.824066432,3.16508186761,0
261,1028.16015625,10.444128433,109.079818726,0.0101580754414,1049,1000,12.3292670234,20,388.694866076,33.374671369,45.7039383925,2.7069469179,0
262,1027.91796875,9.66696964535,93.450302124,0.00940441741387,1049,1000,6.36024208716,21,322.966058634,17.0274660276,23.3877081147,2.67717262869,0
263,1026.65625,13.056929135,170.483398438,0.0127179171559,1049,950,25.4747211034,25,1275.82064578,121.247737839,146.722458943,4.75953151155,0
264,1024.28515625,13.2113504103,174.539779663,0.0128981176088,1049,950,31.4477792769,25,958.590579624,127.167780154,158.615559431,4.04377616092,0
265,1025.03125,10.1576922053,103.178710938,0.00990964149171,1058,1000,20.4587404285,0,558.530647564,20.3801132737,40.8388537021,0.996156793958,0
266,1025.9609375,10.968635928,120.310974121,0.0106910853299,1058,1000,17.4060417318,24,491.77298512,28.8726139679,46.2786556998,1.65876966244,0
267,1026.3671875,10.9457976338,119.81048584,0.0106646020714,1049,1000,17.2188666585,19,359.794671769,34.617506585,51.8363732435,2.01044048204,0
268,1028.546875,10.0536524574,101.075927734,0.00977461766865,1058,1000,7.89045444863,5,204.333381304,22.3981962957,30.2886507444,2.83864464862,0
269,1028.73046875,10.2290949822,104.634384155,0.00994341598013,1058,1000,14.898554039,25,435.666405427,27.505441252,42.403995291,1.84618193013,0
270,1028.37890625,9.96914107653,99.3837738037,0.00969403496701,1049,1000,16.9661515198,25,493.581394753,23.8996368898,40.8657884097,1.40866576972,0
271,1028.26171875,9.66256161925,93.3650970459,0.00939698662613,1049,1000,15.7009929625,5,243.912662459,14.3864698166,30.0874627791,0.916277706187,0
272,1027.09765625,10.9370640259,119.619369507,0.0106485142473,1068,1000,23.8131284609,2,336.722921332,23.1168892227,46.9300176836,0.970762378436,0
273,1026.28125,10.9147531322,119.131835938,0.0106352455842,1068,1000,17.4740355563,3,245.342308065,28.7301196952,46.2041552515,1.64416053766,0
274,1027.9140625,9.75883201239,95.2348022461,0.00949382090236,1049,1000,16.2893280462,12,437.971569103,23.5877087241,39.8770367703,1.44804676149,0
275,1028.30859375,10.1131530023,102.275863647,0.00983474519589,1058,1000,20.9396379129,9,520.365144474,26.7674182378,47.7070561507,1.27831332849,0
276,1028.69921875,10.4361600644,108.91343689,0.0101450063091,1058,1000,22.2648604932,2,359.922497773,26.0576907076,48.3225512008,1.17035050435,0
277,1029.046875,10.6031830237,112.427490234,0.0103038872974,1049,1000,20.9687697629,1,330.274014403,25.1136955136,46.0824652765,1.19767138452,0
278,1029.20703125,10.5903898328,112.156356812,0.0102898537527,1049,1000,18.5472288312,10,310.984014396,18.4091115347,36.9563403659,0.992553211168,0
279,1029.51171875,9.2647612042,85.8358001709,0.00899917993692,1049,1000,9.70185383728,23,413.955690238,21.2215411064,30.9233949437,2.18736969886,0
280,1028.453125,8.73289343427,76.2634277344,0.00849128970683,1049,1009,7.49744478787,24,328.711859206,21.8029717737,29.3004165615,2.90805366235,0
281,1028.57421875,9.68136697875,93.7288665771,0.00941241458542,1049,1000,16.8484790327,16,450.573720054,28.5101488136,45.3586278462,1.69214970433,0
282,1028.80859375,10.1611278851,103.248519897,0.00987659701409,1049,1000,22.465690881,26,455.679903297,27.9240101311,50.3897010121,1.2429624479,0
283,1029.4375,9.46477845752,89.58203125,0.00919412636272,1049,1000,16.7611348077,11,320.134369808,15.2710359501,32.0321707578,0.9110979731,0
284,1029.48046875,9.55328443679,91.2652435303,0.00927971411482,1049,1000,11.4983271632,20,232.827042457,17.2675085163,28.7658356795,1.50174092903,0
285,1029.4765625,10.1980120947,103.999450684,0.00990601677219,1049,1000,15.9696599317,18,229.146951936,16.7860655693,32.7557255011,1.05112229322,0
286,1028.0859375,21.250561516,451.586364746,0.0206700244998,1098,911,528.444186352,4,5335.55581535,93.3616739025,621.805860254,0.176672724034,0
287,1020.3671875,22.6101025172,511.21673584,0.0221587902808,1098,911,563.069021824,0,8037.18277244,131.517810836,694.58683266,0.233573160196,0
288,1015.578125,11.0613413058,122.353271484,0.0108916695167,1058,990,68.9044893679,5,1077.57684349,24.7299233582,93.6344127261,0.358901482111,0
289,1017.3515625,9.2665307051,85.8685913086,0.00910848427099,1039,990,17.9367433768,4,268.924582148,23.9863908501,41.9231342268,1.33727680361,0
290,1018.59375,10.0843609583,101.694335938,0.00990027767038,1039,990,13.3793451392,15,580.358751395,32.7903027072,46.1696478464,2.45081522047,0
291,1017.84375,10.6839815115,114.147460938,0.0104966813536,1039,990,17.8443284288,4,391.518693136,26.129096651,43.9734250799,1.46428019162,0
292,1020.5,14.9577530064,223.734375,0.0146572787912,1068,950,139.21396822,0,3666.96500669,96.156650731,235.370618951,0.690711226469,0
293,1027.4921875,14.6223267288,213.812438965,0.0142310831233,1068,950,133.019672201,0,2929.87676585,105.438881911,238.458554112,0.792656305387,0
294,1031.16796875,10.8436648671,117.585067749,0.0105159054545,1058,1009,16.0628771935,31,525.403297315,52.5355547023,68.5984318958,3.27061920909,0
295,1030.86328125,11.2180474787,125.844589233,0.0108821874663,1058,1000,16.7888898225,14,401.746039554,45.438518545,62.2274083675,2.70646356164,0
296,1030.63671875,10.9364668876,119.606307983,0.0106113693493,1058,1000,15.6724895069,6,429.30513943,22.8310552291,38.503544736,1.45675996267,0
297,1031.41796875,10.4444732215,109.087020874,0.0101263246695,1058,1000,12.041660797,19,234.118105616,22.387925321,34.429586118,1.85920577722,0
298,1031.3671875,10.6487756733,113.39642334,0.0103249122159,1058,1009,19.1661007478,25,313.374558201,27.8338078429,46.9999085907,1.45224154924,0
299,1033.17578125,18.289243962,334.496444702,0.017701967365,1176,1000,296.850976442,3,3010.81446281,124.523100393,421.374076835,0.419480177851,0
300,1043.77734375,156.849030577,24601.6183929,0.150270583584,2029,421,33767.1897408,7,534025.139043,6356.29747585,40123.4872166,0.188238865142,0
301,1060.09375,294.512280556,86737.4833984,0.277817203013,2029,215,123612.862615,7,2934388.5297,21378.2133505,144991.075966,0.172944893421,0
302,1066.1953125,393.57229241,154899.149353,0.36913714382,3333,-264,154340.675375,7,4701807.2033,46992.7034547,201333.37883,0.304473874696,0
303,1049.89453125,394.839010668,155897.844345,0.3760749284,3333,-264,114981.787421,12,3260682.43264,73093.2146619,188075.002083,0.635693845966,0
304,1019.95703125,277.171698587,76824.1504974,0.271748407133,2235,58,65965.2724145,10,1331990.03988,46641.5481749,112606.820589,0.707062162676,0
305,1012.60546875,244.753791725,59904.4185638,0.241706962167,2460,176,70980.812841,11,1080357.83679,17220.5266062,88201.3394472,0.242608191101,0
306,1038.2109375,345.109904422,119100.84613,0.33240827269,2460,176,139187.541115,7,4774975.18851,32671.1818117,171858.722927,0.234727774842,0
307,1078.875,385.332141632,148480.859375,0.357161062804,2147,215,199196.461969,7,7947627.17491,33745.1117414,232941.57371,0.16940618025,0
308,1117.53125,424.071549047,179836.678711,0.379471758885,2215,156,184659.526182,8,5772542.76584,94303.9348557,278963.461038,0.510690874202,0
309,1111.4765625,471.877938151,222668.788513,0.42455050702,2274,19,198114.840184,12,6397715.60318,127287.765335,325402.605519,0.642494854078,0
310,1058.09375,442.643390212,195933.170898,0.418340426084,2274,19,204294.925187,8,5148708.71434,108389.969599,312684.894786,0.530556348868,0
311,1016.796875,308.170277084,94968.9196777,0.303079488795,1843,166,90538.0460809,12,1301214.06236,54671.4862039,145209.532285,0.603850961782,0
312,1002.8046875,209.300772611,43806.8134155,0.208715391162,1843,401,53124.7532915,9,673650.075702,15754.1855707,68878.9388622,0.296550752608,0
313,1046.67578125,307.701535137,94680.234726,0.293979798377,1921,333,125546.465716,11,2589117.09426,22455.6996521,148002.165368,0.178863654377,0
314,1101.63671875,401.719571493,161378.61412,0.364657027726,2235,176,205633.754431,7,8198067.63341,42369.8699783,248003.624409,0.206045306597,0
315,1064.33203125,370.18182176,137034.581161,0.347806709646,2235,176,180376.257553,7,4479750.41283,36757.7400638,217133.997617,0.203783693943,0
316,1011.3515625,273.261524512,74671.8607788,0.27019439594,1872,205,75590.5212618,9,1914376.98194,48391.9094698,123982.430732,0.640184889085,0
317,1009.15234375,252.983209196,64000.5041351,0.250688818951,2254,225,46484.8605095,9,913555.572915,44386.9873908,90871.8479003,0.954869755537,0
318,1023.67578125,175.70145233,30871.000351,0.171637793478,2254,333,24171.3098419,6,310288.812358,11176.4672338,35347.7770757,0.462385667425,0
319,1008.6328125,95.6534574563,9149.58392334,0.0948347666969,1401,539,9719.46788022,7,90808.7838786,3276.93889191,12996.4067721,0.33715208819,0
320,996.67578125,195.76905728,38325.5237885,0.196422006999,1509,323,58414.8780342,5,808723.578716,9969.16702561,68384.0450598,0.170661436968,0
321,1053.01953125,262.417106721,68862.7378998,0.249204405933,1794,323,113505.76804,5,2329489.27637,10216.9207171,123722.688757,0.0900123482142,0
322,1054.390625,300.9804742,90589.2458496,0.285454429377,2078,39,126285.830323,6,1956239.32462,26064.5189929,152350.349316,0.2063930603,0
323,1003.62109375,276.025844055,76190.2665863,0.275029934877,2078,39,85789.1667999,7,2019341.36811,33858.3501481,119647.516948,0.394669296965,0
324,1011.87890625,224.673958616,50478.3876801,0.22203640893,3284,78,26428.819721,9,548017.988158,24995.8092553,51424.6289763,0.945778491779,0
325,1027.02734375,260.804650378,68019.0656586,0.253941291792,3284,254,50712.3547178,8,1069491.89853,20528.6151058,71240.9698236,0.404805006986,0
326,1010.33984375,224.229456919,50278.84935,0.221934686933,2107,254,58260.55446,7,1147019.24376,17903.8521957,76164.4066557,0.307306587821,0
327,1007.671875,293.398569286,86082.720459,0.291164789417,2137,98,78612.4460949,9,1580066.46237,50564.9299935,129177.376088,0.643217868231,0
328,1000.1875,327.143227664,107022.691406,0.327081899808,2137,-29,76950.1092451,9,2392810.27831,86676.4138758,163626.523121,1.12639754155,0
329,980.86328125,213.065517862,45396.9149017,0.217222442653,1784,-29,34615.5705497,8,475528.405372,28054.437006,62670.0075557,0.810457160189,0
330,1014.09765625,207.311252244,42977.955307,0.204429278548,1901,460,60706.3779047,8,1568003.14577,9349.23761509,70055.6155198,0.154007501976,0
331,1078.1015625,344.179568863,118459.575623,0.319245960524,2225,294,140737.326232,7,3846824.3844,31996.3189595,172733.645192,0.227347781971,0
332,1095.2890625,410.58609314,168580.93988,0.374865510118,2509,294,206603.749142,7,8657331.01032,37918.2124777,244521.96162,0.183531095806,0
333,1059.421875,412.541041696,170190.111084,0.389402042219,2833,-598,197517.765279,6,3617980.83552,51503.7785909,249021.54387,0.260755170645,0
334,1023.47265625,403.42111125,162748.593002,0.394168919694,3490,-637,127132.119933,9,2300905.6878,52823.0695642,179955.189497,0.415497433631,0
335,1057.66015625,384.669863698,147970.904037,0.363698926753,3490,-637,164778.827212,10,3066238.82297,37730.116966,202508.944178,0.228974302127,0
336,1058.58984375,435.030790638,189251.788803,0.410953112016,2823,-450,149768.691845,7,4063859.92741,98512.6157558,248281.307601,0.657765081219,0
337,1017.9453125,333.085370734,110945.864197,0.327213423593,2823,-450,47672.0457671,13,982093.132834,80928.8342402,128600.880007,1.6976161383,0
338,1029.703125,29.7487813235,884.989990234,0.0288906390602,1147,872,461.881690962,21,5182.54874129,899.741234041,1361.622925,1.94799069036,0
339,1030.4296875,29.2815491163,857.409118652,0.0284168337457,1147,872,439.967143667,21,4840.07003878,894.346587587,1334.31373125,2.03275767398,0
340,1028.41015625,9.87261315967,97.4684906006,0.00959987909462,1058,1009,16.8977786559,24,389.1944984,21.3227051391,38.220483795,1.261864389,0
341,1032.40625,49.3990348938,2440.26464844,0.0478484461846,1362,686,1314.79531157,13,13813.9655816,2510.73802215,3825.53333371,1.90960372315,0
342,1008.15625,138.97444895,19313.8974609,0.137850108998,1460,147,13425.7013654,11,223345.734714,16215.2597234,29640.9610887,1.2077774771,0
343,1000.90234375,178.787873595,31965.1037445,0.178626690917,2039,147,25163.9682008,6,449953.624028,21165.7613699,46329.7295707,0.841113818021,0
344,990.90625,199.012422567,39605.9443359,0.200838800408,2039,49,32118.0656155,7,486549.923432,25391.5917914,57509.6574068,0.790570394101,0
345,984.50390625,154.694305357,23930.3281097,0.157129194079,1911,49,17887.4536241,0,144887.132763,18645.8594161,36533.3130402,1.04239875658,0
346,1010.0546875,10.1213794404,102.442321777,0.0100206251856,1029,980,14.4611013274,5,299.978805577,24.7749555447,39.2360568721,1.7132136055,0
347,1010.6953125,9.25511564095,85.6571655273,0.00915717677374,1029,990,13.2819010985,27,241.451515007,18.8800715715,32.16197267,1.42148864319,0
348,1014.55078125,125.917590545,15855.2396088,0.124111668802,2215,509,13814.1249134,8,156347.228614,7472.49121509,21286.6161285,0.540931203529,0
349,1039.96484375,261.014731711,68128.6901703,0.25098418786,2215,235,78715.7395293,7,2090026.71767,28993.5763015,107709.315831,0.368332641919,0
350,1060.9453125,315.755945822,99701.8173218,0.297617551161,1970,235,120643.85593,7,2406643.20774,42897.9465856,163541.802516,0.355575062276,0
351,1071.51171875,349.473722439,122131.882675,0.326150163664,2107,147,142242.640319,13,2242516.2458,67636.8557942,209879.496113,0.475503376783,0
352,1050.5859375,339.396017474,115189.656677,0.323054026672,2107,147,118092.826437,8,3406363.9177,65796.345582,183889.172019,0.557157852573,0
353,1045.453125,344.195276591,118470.388428,0.32923071189,1970,264,162753.422992,7,4988807.46254,28850.3292903,191603.752283,0.177264040042,0
354,1089.62109375,416.022132853,173074.415024,0.381804404522,2284,215,249226.185171,7,9804281.45552,41760.4055857,290986.590757,0.167560264814,0
355,1046.48046875,351.285128928,123401.241806,0.335682451243,2284,215,150578.679301,7,4518604.50731,41828.5132159,192407.192517,0.277785098196,0
356,984.5546875,220.14788384,48465.0907593,0.223601478552,2166,264,46073.9401338,8,623609.185444,33784.4195609,79858.3596947,0.733265257167,0
357,991.95703125,220.494105358,48617.6504974,0.222281911828,2166,372,58813.3364171,7,1197803.20024,17467.9378635,76281.2742806,0.29700640922,0
358,995.94921875,189.30011246,35834.5325775,0.190070044633,2166,372,41701.7893023,6,915272.805046,11698.3458152,53400.1351175,0.28052383389,0
359,980.57421875,179.560602908,32242.0101166,0.183117809416,1490,411,25426.628669,7,567365.77056,21392.6040768,46819.2327458,0.841346462216,0
360,995.40625,164.740228158,27139.3427734,0.165500496061,1490,411,26615.0149964,10,428383.406765,14097.032261,40712.0472575,0.529664637158,0
361,1002.29296875,143.742703991,20661.9649506,0.14341386049,1460,431,33499.3304312,7,564988.22531,4145.51583351,37644.8462647,0.12374921469,0
362,985.26953125,138.028337251,19051.8218842,0.140091957452,1460,431,27321.5410569,7,327558.551842,7194.50129489,34516.0423518,0.263327067822,0
363,1003.1328125,66.4348095756,4413.58392334,0.0662273317628,1215,647,4417.68479497,0,54612.7156643,3093.07226789,7510.75706286,0.700156849447,0
364,1020.76953125,10.3477432518,107.075790405,0.010137198393,1049,990,16.6884324476,6,402.455174327,39.0357903905,55.7242228381,2.33909269269,0
365,1023.359375,10.1475323163,102.972412109,0.00991590301916,1049,990,13.7843355197,25,464.850923983,32.2309598944,46.0152954141,2.33823094688,0
366,1024.36328125,10.250993634,105.082870483,0.0100071857529,1058,1000,13.8418302414,5,371.159510873,25.127757893,38.9695881344,1.81534937612,0
367,1023.51171875,10.7234346257,114.992050171,0.0104770999972,1068,1000,19.7991600278,31,366.413685806,32.3039047391,52.103064767,1.63157955659,0
368,1021.265625,9.85400011972,97.1013183594,0.0096488120999,1068,1000,17.1792084531,11,521.282163096,28.0667486584,45.2459571115,1.63376262271,0
369,1020.63671875,9.15218869907,83.7625579834,0.00896713642664,1049,990,5.67742359893,24,395.121247965,33.5163249888,39.1937485877,5.90343919293,0
370,1021.60546875,9.30161955483,86.5201263428,0.00910490383945,1049,990,4.19965620763,13,198.415849898,27.0283441223,31.2280003299,6.43584683746,0
371,1018.12890625,12.3099213819,151.534164429,0.0120907296771,1049,980,48.4855560936,0,2089.64925726,50.6325186821,99.1180747758,1.04428045714,0
372,1024.13671875,96.2067722498,9255.74302673,0.0939393837644,1500,578,12806.9699507,7,128034.948015,2462.68069503,15269.6506457,0.192292220917,0
373,1062.796875,265.136325765,70297.2712402,0.249470366353,1813,352,111549.944624,6,2754204.31075,11713.1170864,123263.06171,0.105003342906,0
374,1058.7890625,332.825290889,110772.674255,0.314345229543,1813,225,180297.913512,6,5930724.25999,17499.502764,197797.416276,0.0970588201666,0
375,1060.734375,311.470002177,97013.5622559,0.293636191602,1754,225,144946.575148,6,4441295.211,21503.9161147,166450.491262,0.148357531682,0
376,1054.890625,298.138475439,88886.5505371,0.282625011895,1735,352,144839.238334,7,3437137.8628,12697.9533076,157537.191642,0.0876692908196,0
377,1012.734375,203.627474063,41464.1481934,0.201067011341,1735,382,67832.2774399,7,983119.797347,5559.17219161,73391.4496315,0.0819546741083,0
378,1024.84375,83.9035846876,7039.81152344,0.0818696359203,1431,794,8638.01982504,1,112809.436679,3154.56515454,11792.5849796,0.36519540571,0
379,1035.4921875,210.772666934,44425.1171265,0.203548292762,1656,401,68462.2951373,8,1266225.44066,9845.62607951,78307.9212168,0.143810926288,0
380,1044.4375,282.065602132,79561.0039062,0.270064606195,1656,-98,88251.9005615,9,2165684.72732,42379.2800228,130631.180584,0.4802081287,0
381,1008.33984375,244.604155934,59831.1931,0.242581067732,1970,-98,44008.1370654,11,803380.259653,35737.6977872,79745.8348527,0.812070225425,0
382,985.19921875,130.842893027,17119.8626556,0.132808563524,1970,294,10723.8036976,7,100330.509969,5725.63696591,16449.4406635,0.533918479613,0
383,1012.05859375,13.8392163984,191.523910522,0.0136743232891,1078,970,49.7888097753,21,930.831092152,79.5922859812,129.381095757,1.59859788455,0
384,1016.18359375,23.0756543696,532.485824585,0.0227081548172,1137,941,236.134827485,18,3939.04642707,228.1737682,464.308595685,0.966285958878,0
385,1065.1953125,248.34264883,61674.071228,0.233142829222,1921,343,84812.0152638,7,1771190.13623,18761.9710181,103573.986282,0.221218313935,0
386,1104.55859375,384.784188301,148058.871567,0.34836014176,1960,215,192244.722695,7,6285904.72692,43434.2818648,235679.00456,0.2259322454,0
387,1045.9765625,313.058238014,98005.4603882,0.299297564819,1960,215,123950.256708,7,2580730.31613,24845.3829989,148795.639707,0.200446402119,0
388,1018.37109375,165.332049247,27334.6865082,0.162349511157,1676,313,25773.6764631,6,714779.752864,15913.3382033,41687.0146664,0.61742600929,0
